state,CLAIM_FROM_MONTH,total_paid,total_claims,total_bens,rows,total_paid_delta,total_claims_delta,total_bens_delta,rows_delta
IN,2020-04-01,132112285.9200001,2172504.0,1107226.0,32467,-39249462.66999975,-816933.0,-636178.0,-20836.0
IN,2020-05-01,155267937.25999993,2607727.0,1483290.0,46023,23155651.339999825,435223.0,376064.0,13556.0
IN,2020-06-01,187368689.89000005,3303873.0,1969258.0,60318,32100752.630000114,696146.0,485968.0,14295.0
IN,2020-07-01,199999903.48000008,3487983.0,2118286.0,64210,12631213.590000033,184110.0,149028.0,3892.0
IN,2020-08-01,208794276.23999977,3571842.0,2179165.0,66191,8794372.759999692,83859.0,60879.0,1981.0
IN,2020-09-01,219587928.34000078,3874258.0,2265675.0,68227,10793652.100001007,302416.0,86510.0,2036.0
IN,2020-10-01,219046499.0,3932296.0,2405888.0,71416,-541429.3400007784,58038.0,140213.0,3189.0
IN,2020-11-01,198626780.31000018,3452139.0,2107159.0,63790,-20419718.68999982,-480157.0,-298729.0,-7626.0
IN,2020-12-01,201856798.26999995,3440815.0,2100592.0,63068,3230017.95999977,-11324.0,-6567.0,-722.0
IN,2021-01-01,226327401.6300006,3927167.0,2355475.0,68492,24470603.36000064,486352.0,254883.0,5424.0
IN,2021-02-01,203273677.70999962,3555138.0,2163718.0,62001,-23053723.92000097,-372029.0,-191757.0,-6491.0
IN,2021-03-01,254990983.07999974,4790046.0,2902023.0,78526,51717305.370000124,1234908.0,738305.0,16525.0
IN,2021-04-01,244761694.7399992,4613803.0,2867515.0,77052,-10229288.34000054,-176243.0,-34508.0,-1474.0
IN,2021-05-01,237706091.22999907,4205987.0,2615039.0,74117,-7055603.5100001395,-407816.0,-252476.0,-2935.0
IN,2021-06-01,241756097.1699984,4084500.0,2568290.0,76553,4050005.939999342,-121487.0,-46749.0,2436.0
IN,2021-07-01,244443637.73999906,4185557.0,2570718.0,76599,2687540.5700006485,101057.0,2428.0,46.0
IN,2021-08-01,257208641.4599983,4574637.0,2947494.0,85066,12765003.719999254,389080.0,376776.0,8467.0
IN,2021-09-01,218585768.45000017,4288636.0,2758445.0,80320,-38622873.00999814,-286001.0,-189049.0,-4746.0
IN,2021-10-01,208258787.48999935,4252207.0,2674404.0,78794,-10326980.960000813,-36429.0,-84041.0,-1526.0
IN,2021-11-01,211099330.8799994,4411801.0,2731728.0,79180,2840543.3900000453,159594.0,57324.0,386.0
IN,2021-12-01,207305253.69999942,4212008.0,2646769.0,76722,-3794077.1799999774,-199793.0,-84959.0,-2458.0
IN,2022-01-01,228927014.0299993,4468251.0,2747004.0,78335,21621760.329999864,256243.0,100235.0,1613.0
IN,2022-02-01,193591878.34000012,3766992.0,2297101.0,69088,-35335135.68999916,-701259.0,-449903.0,-9247.0
IN,2022-03-01,248696495.47999927,4801988.0,2962128.0,86006,55104617.13999915,1034996.0,665027.0,16918.0
IN,2022-04-01,225220500.61999854,4344807.0,2683875.0,79590,-23475994.86000073,-457181.0,-278253.0,-6416.0
IN,2022-05-01,229909306.8699982,4391936.0,2726671.0,80762,4688806.249999642,47129.0,42796.0,1172.0
IN,2022-06-01,226629555.41999975,4274575.0,2662750.0,79867,-3279751.4499984384,-117361.0,-63921.0,-895.0
IN,2022-07-01,206174209.8999991,4008720.0,2492458.0,75946,-20455345.520000637,-265855.0,-170292.0,-3921.0
IN,2022-08-01,259406173.23999915,5123554.0,3197127.0,92544,53231963.34000003,1114834.0,704669.0,16598.0
IN,2022-09-01,242766924.31000018,4816218.0,2938019.0,85962,-16639248.929998964,-307336.0,-259108.0,-6582.0
IN,2022-10-01,242831505.0699991,4834218.0,2970120.0,86437,64580.75999891758,18000.0,32101.0,475.0
IN,2022-11-01,248465296.11999825,4926971.0,3035010.0,87247,5633791.049999148,92753.0,64890.0,810.0
IN,2022-12-01,234230414.2400002,4500687.0,2794438.0,81816,-14234881.879998058,-426284.0,-240572.0,-5431.0
IN,2023-01-01,263262388.5299987,5084859.0,3081918.0,89935,29031974.2899985,584172.0,287480.0,8119.0
IN,2023-02-01,247106967.41000015,4765160.0,2972731.0,87195,-16155421.119998544,-319699.0,-109187.0,-2740.0
IN,2023-03-01,279114169.88999933,5213128.0,3347247.0,96014,32007202.479999185,447968.0,374516.0,8819.0
IN,2023-04-01,251731744.45999897,4553301.0,2919279.0,85320,-27382425.430000365,-659827.0,-427968.0,-10694.0
IN,2023-05-01,297627050.3000002,5395886.0,3236021.0,93612,45895305.840001225,842585.0,316742.0,8292.0
IN,2023-06-01,242153521.33999988,4318255.0,2884821.0,85694,-55473528.96000031,-1077631.0,-351200.0,-7918.0
IN,2023-07-01,230701282.40000018,3843506.0,2674187.0,80297,-11452238.9399997,-474749.0,-210634.0,-5397.0
IN,2023-08-01,278106203.96999985,4804775.0,3275925.0,94339,47404921.569999665,961269.0,601738.0,14042.0
IN,2023-09-01,259257257.96999982,4342998.0,2899851.0,85002,-18848946.00000003,-461777.0,-376074.0,-9337.0
IN,2023-10-01,265426075.07999954,4485936.0,3059972.0,88691,6168817.109999716,142938.0,160121.0,3689.0
IN,2023-11-01,256121849.7899994,4239227.0,2919485.0,84746,-9304225.29000014,-246709.0,-140487.0,-3945.0
IN,2023-12-01,235150352.11999935,3803221.0,2650626.0,78728,-20971497.670000046,-436006.0,-268859.0,-6018.0
IN,2024-01-01,262041489.45999983,4268622.0,2846542.0,84708,26891137.34000048,465401.0,195916.0,5980.0
IN,2024-02-01,251619474.09999955,4200181.0,2863744.0,85505,-10422015.360000283,-68441.0,17202.0,797.0
IN,2024-03-01,248678663.14999935,4024509.0,2733681.0,81972,-2940810.9500001967,-175672.0,-130063.0,-3533.0
IN,2024-04-01,222379635.18999925,3668533.0,2535551.0,79085,-26299027.960000098,-355976.0,-198130.0,-2887.0
IN,2024-05-01,223495858.33999857,3587298.0,2493820.0,77207,1116223.1499993205,-81235.0,-41731.0,-1878.0
IN,2024-06-01,193321511.4499991,3000059.0,2147882.0,68395,-30174346.88999948,-587239.0,-345938.0,-8812.0
IN,2024-07-01,220268354.80999926,3672960.0,2490005.0,77443,26946843.360000163,672901.0,342123.0,9048.0
IN,2024-08-01,228640552.00999886,3780461.0,2667483.0,81883,8372197.199999601,107501.0,177478.0,4440.0
IN,2024-09-01,216757198.87999925,3466957.0,2439740.0,74491,-11883353.129999608,-313504.0,-227743.0,-7392.0
IN,2024-10-01,231447047.74,3780746.0,2638577.0,78868,14689848.86000076,313789.0,198837.0,4377.0
IN,2024-11-01,173263638.66999936,2682736.0,1982442.0,61319,-58183409.07000065,-1098010.0,-656135.0,-17549.0
IN,2024-12-01,22968807.330000002,379045.0,295469.0,7775,-150294831.33999935,-2303691.0,-1686973.0,-53544.0
KS,2018-01-01,90772208.93999994,1355905.0,792286.0,17079,,,,
KS,2018-02-01,83004819.29999979,1223549.0,729419.0,15994,-7767389.64000015,-132356.0,-62867.0,-1085.0
KS,2018-03-01,88577888.84000002,1257714.0,729044.0,16154,5573069.54000023,34165.0,-375.0,160.0
KS,2018-04-01,84637869.34999996,1183249.0,658271.0,15389,-3940019.4900000542,-74465.0,-70773.0,-765.0
KS,2018-05-01,84800523.89999972,1146545.0,643291.0,15464,162654.5499997586,-36704.0,-14980.0,75.0
KS,2018-06-01,84020105.46999991,1049444.0,581809.0,14135,-780418.4299998134,-97101.0,-61482.0,-1329.0
KS,2018-07-01,86662320.72999993,1092638.0,611583.0,14756,2642215.2600000203,43194.0,29774.0,621.0
KS,2018-08-01,89842614.38999997,1229715.0,715741.0,17146,3180293.660000041,137077.0,104158.0,2390.0
KS,2018-09-01,82064831.23000006,1118826.0,605052.0,15164,-7777783.159999907,-110889.0,-110689.0,-1982.0
KS,2018-10-01,90356902.83999997,1327637.0,748078.0,17703,8292071.60999991,208811.0,143026.0,2539.0
KS,2018-11-01,82729552.03999995,1147578.0,637950.0,15609,-7627350.800000027,-180059.0,-110128.0,-2094.0
KS,2018-12-01,82193828.98999986,1088376.0,600852.0,14823,-535723.0500000864,-59202.0,-37098.0,-786.0
KS,2019-01-01,90857713.99999999,1318509.0,737760.0,17104,8663885.010000125,230133.0,136908.0,2281.0
KS,2019-02-01,80004111.43,1150140.0,660538.0,15475,-10853602.569999978,-168369.0,-77222.0,-1629.0
KS,2019-03-01,87548270.23000008,1218584.0,699627.0,16520,7544158.8000000715,68444.0,39089.0,1045.0
KS,2019-04-01,88854190.61000001,1266788.0,708858.0,16444,1305920.3799999356,48204.0,9231.0,-76.0
KS,2019-05-01,87585381.6,1176414.0,662566.0,15456,-1268809.0100000203,-90374.0,-46292.0,-988.0
KS,2019-06-01,82885306.43999986,1067981.0,603433.0,14021,-4700075.1600001305,-108433.0,-59133.0,-1435.0
KS,2019-07-01,90486587.66999985,1198171.0,683174.0,16112,7601281.229999989,130190.0,79741.0,2091.0
KS,2019-08-01,89699701.96999991,1264506.0,744877.0,17305,-786885.6999999434,66335.0,61703.0,1193.0
KS,2019-09-01,87148984.51999995,1240972.0,699730.0,16283,-2550717.4499999583,-23534.0,-45147.0,-1022.0
KS,2019-10-01,96198135.05999982,1418428.0,817492.0,18450,9049150.539999872,177456.0,117762.0,2167.0
KS,2019-11-01,86600836.32999982,1183782.0,664343.0,15788,-9597298.730000004,-234646.0,-153149.0,-2662.0
KS,2019-12-01,86323725.65999988,1151567.0,651700.0,15607,-277110.6699999422,-32215.0,-12643.0,-181.0
KS,2020-01-01,94355221.35999992,1338706.0,767230.0,17606,8031495.700000048,187139.0,115530.0,1999.0
KS,2020-02-01,87331835.45999989,1223109.0,702444.0,16453,-7023385.900000036,-115597.0,-64786.0,-1153.0
KS,2020-03-01,83152557.73999988,1050342.0,564606.0,13368,-4179277.7200000137,-172767.0,-137838.0,-3085.0
KS,2020-04-01,72408818.12999998,818785.0,355140.0,8037,-10743739.609999895,-231557.0,-209466.0,-5331.0
KS,2020-05-01,76556273.53999996,941010.0,472165.0,10861,4147455.4099999815,122225.0,117025.0,2824.0
KS,2020-06-01,87002455.45999986,1152763.0,643396.0,14042,10446181.919999897,211753.0,171231.0,3181.0
KS,2020-07-01,88755610.95999986,1165280.0,654980.0,14344,1753155.5,12517.0,11584.0,302.0
KS,2020-08-01,88418663.57999991,1181176.0,683860.0,15146,-336947.3799999505,15896.0,28880.0,802.0
KS,2020-09-01,89843183.10999985,1249749.0,706869.0,15732,1424519.5299999416,68573.0,23009.0,586.0
KS,2020-10-01,93959376.66999994,1330382.0,757743.0,16637,4116193.560000092,80633.0,50874.0,905.0
KS,2020-11-01,86626206.05999991,1163981.0,649268.0,14632,-7333170.610000029,-166401.0,-108475.0,-2005.0
KS,2020-12-01,88092785.41999993,1164291.0,648799.0,14296,1466579.3600000143,310.0,-469.0,-336.0
KS,2021-01-01,89241644.31999996,1214294.0,682869.0,14421,1148858.9000000358,50003.0,34070.0,125.0
KS,2021-02-01,80411571.54,1111264.0,628133.0,13346,-8830072.779999956,-103030.0,-54736.0,-1075.0
KS,2021-03-01,95252450.10999987,1352476.0,771120.0,16219,14840878.569999859,241212.0,142987.0,2873.0
KS,2021-04-01,92425316.73999998,1277298.0,723327.0,15618,-2827133.3699998856,-75178.0,-47793.0,-601.0
KS,2021-05-01,90058238.94999984,1182607.0,674904.0,15217,-2367077.7900001407,-94691.0,-48423.0,-401.0
KS,2021-06-01,95240850.75999987,1275060.0,751728.0,16195,5182611.810000032,92453.0,76824.0,978.0
KS,2021-07-01,96571415.60999998,1254894.0,741973.0,15920,1330564.8500001132,-20166.0,-9755.0,-275.0
KS,2021-08-01,99194974.87999998,1392672.0,859950.0,18292,2623559.269999996,137778.0,117977.0,2372.0
KS,2021-09-01,97680608.10999994,1398642.0,835729.0,17574,-1514366.7700000405,5970.0,-24221.0,-718.0
KS,2021-10-01,99757424.0899999,1423447.0,855772.0,18042,2076815.9799999595,24805.0,20043.0,468.0
KS,2021-11-01,97910559.30999997,1384714.0,819809.0,17634,-1846864.7799999267,-38733.0,-35963.0,-408.0
KS,2021-12-01,97082074.9699999,1333844.0,799289.0,17311,-828484.3400000781,-50870.0,-20520.0,-323.0
KS,2022-01-01,97868286.82999974,1377367.0,829991.0,16978,786211.8599998504,43523.0,30702.0,-333.0
KS,2022-02-01,87625254.2099999,1218763.0,718575.0,15177,-10243032.61999984,-158604.0,-111416.0,-1801.0
KS,2022-03-01,103385410.69999993,1526984.0,907835.0,18458,15760156.490000024,308221.0,189260.0,3281.0
KS,2022-04-01,99313239.03999999,1446575.0,855014.0,17658,-4072171.659999937,-80409.0,-52821.0,-800.0
KS,2022-05-01,103582630.1699999,1414993.0,839543.0,17579,4269391.129999906,-31582.0,-15471.0,-79.0
KS,2022-06-01,101337398.0199998,1353510.0,812861.0,16829,-2245232.1500000954,-61483.0,-26682.0,-750.0
KS,2022-07-01,112232019.88000011,1295534.0,770573.0,16149,10894621.860000312,-57976.0,-42288.0,-680.0
KS,2022-08-01,123291356.22000006,1552477.0,958794.0,19673,11059336.339999944,256943.0,188221.0,3524.0
KS,2022-09-01,118745599.22999994,1508261.0,897198.0,18507,-4545756.990000114,-44216.0,-61596.0,-1166.0
KS,2022-10-01,121069998.99999967,1521490.0,921779.0,19129,2324399.7699997276,13229.0,24581.0,622.0
KS,2022-11-01,121515899.62000012,1492965.0,908209.0,19340,445900.6200004518,-28525.0,-13570.0,211.0
KS,2022-12-01,114658451.02999988,1329744.0,805272.0,17342,-6857448.590000242,-163221.0,-102937.0,-1998.0
KS,2023-01-01,122505856.36999992,1537353.0,915791.0,18343,7847405.340000033,207609.0,110519.0,1001.0
KS,2023-02-01,114186703.26000008,1439563.0,869248.0,17405,-8319153.1099998355,-97790.0,-46543.0,-938.0
KS,2023-03-01,129609951.0699999,1644238.0,999233.0,19495,15423247.809999824,204675.0,129985.0,2090.0
KS,2023-04-01,120289563.4299998,1464940.0,879748.0,17728,-9320387.640000105,-179298.0,-119485.0,-1767.0
KS,2023-05-01,122806980.73999995,1479360.0,880650.0,17669,2517417.3100001514,14420.0,902.0,-59.0
KS,2023-06-01,116516876.61999984,1355620.0,804155.0,16208,-6290104.120000109,-123740.0,-76495.0,-1461.0
KS,2023-07-01,122167725.81999987,1316594.0,767266.0,15600,5650849.200000033,-39026.0,-36889.0,-608.0
KS,2023-08-01,135160190.03999984,1572080.0,942175.0,18853,12992464.219999969,255486.0,174909.0,3253.0
KS,2023-09-01,125291158.22000001,1407289.0,815328.0,16456,-9869031.819999829,-164791.0,-126847.0,-2397.0
KS,2023-10-01,133581228.25000018,1542005.0,904248.0,17891,8290070.030000165,134716.0,88920.0,1435.0
KS,2023-11-01,125513885.53999984,1408429.0,820925.0,16432,-8067342.710000336,-133576.0,-83323.0,-1459.0
KS,2023-12-01,118272803.74999996,1246124.0,721897.0,14898,-7241081.789999887,-162305.0,-99028.0,-1534.0
KS,2024-01-01,130189901.87999982,1396785.0,798478.0,15926,11917098.129999861,150661.0,76581.0,1028.0
KS,2024-02-01,129636265.92999986,1435138.0,836063.0,16481,-553635.9499999583,38353.0,37585.0,555.0
KS,2024-03-01,130190621.28999999,1386133.0,789827.0,15608,554355.3600001335,-49005.0,-46236.0,-873.0
KS,2024-04-01,134737306.1399998,1467310.0,829480.0,15810,4546684.849999815,81177.0,39653.0,202.0
KS,2024-05-01,131912735.46999991,1365812.0,775078.0,14835,-2824570.6699998975,-101498.0,-54402.0,-975.0
KS,2024-06-01,119941287.5699999,1193071.0,665446.0,12818,-11971447.900000006,-172741.0,-109632.0,-2017.0
KS,2024-07-01,127894818.25999984,1218136.0,679866.0,13156,7953530.689999938,25065.0,14420.0,338.0
KS,2024-08-01,123934223.15999998,1221024.0,697083.0,13073,-3960595.09999986,2888.0,17217.0,-83.0
KS,2024-09-01,121283413.60999998,1194368.0,659845.0,12473,-2650809.549999997,-26656.0,-37238.0,-600.0
KS,2024-10-01,128200493.7400001,1292415.0,722710.0,13181,6917080.130000114,98047.0,62865.0,708.0
KS,2024-11-01,81204502.16,824973.0,490411.0,8665,-46995991.5800001,-467442.0,-232299.0,-4516.0
KS,2024-12-01,3730191.92,119219.0,99050.0,1151,-77474310.24,-705754.0,-391361.0,-7514.0
KY,2018-01-01,214260498.40999997,4604660.0,3011663.0,65840,,,,
KY,2018-02-01,203445456.0199992,4422735.0,2919944.0,64393,-10815042.39000076,-181925.0,-91719.0,-1447.0
KY,2018-03-01,229571601.15,4835288.0,3105514.0,68241,26126145.1300008,412553.0,185570.0,3848.0
KY,2018-04-01,219136188.50000072,4497752.0,2891361.0,64827,-10435412.64999929,-337536.0,-214153.0,-3414.0
KY,2018-05-01,228810607.24000016,4653859.0,2996545.0,67130,9674418.739999443,156107.0,105184.0,2303.0
KY,2018-06-01,201091567.46999988,4045578.0,2636191.0,61424,-27719039.77000028,-608281.0,-360354.0,-5706.0
KY,2018-07-01,217748377.8699999,4305943.0,2771476.0,63463,16656810.400000006,260365.0,135285.0,2039.0
KY,2018-08-01,240828607.4300001,4975298.0,3231394.0,72310,23080229.56000021,669355.0,459918.0,8847.0
KY,2018-09-01,221273566.3299998,4458180.0,2886099.0,64913,-19555041.100000292,-517118.0,-345295.0,-7397.0
KY,2018-10-01,242885114.80999947,5046197.0,3262836.0,72710,21611548.47999966,588017.0,376737.0,7797.0
KY,2018-11-01,222444473.05999944,4498203.0,2902984.0,65635,-20440641.75000003,-547994.0,-359852.0,-7075.0
KY,2018-12-01,211583622.44000044,4120745.0,2664023.0,59975,-10860850.619998991,-377458.0,-238961.0,-5660.0
KY,2019-01-01,244892338.8399993,5044258.0,3258524.0,70513,33308716.399998844,923513.0,594501.0,10538.0
KY,2019-02-01,226254189.67999938,4714427.0,3045942.0,66489,-18638149.159999907,-329831.0,-212582.0,-4024.0
KY,2019-03-01,242369576.9199999,4895147.0,3112220.0,68180,16115387.240000516,180720.0,66278.0,1691.0
KY,2019-04-01,240070766.2799996,4778811.0,2991788.0,66976,-2298810.6400002837,-116336.0,-120432.0,-1204.0
KY,2019-05-01,242077518.7699989,4666533.0,2930634.0,66154,2006752.4899992943,-112278.0,-61154.0,-822.0
KY,2019-06-01,215473797.26000017,4040725.0,2525811.0,58512,-26603721.50999874,-625808.0,-404823.0,-7642.0
KY,2019-07-01,232760365.4500001,4598910.0,2847240.0,64427,17286568.189999938,558185.0,321429.0,5915.0
KY,2019-08-01,244671489.9100005,4929111.0,3102298.0,69364,11911124.460000396,330201.0,255058.0,4937.0
KY,2019-09-01,238873684.66999984,4819491.0,2991348.0,66899,-5797805.240000665,-109620.0,-110950.0,-2465.0
KY,2019-10-01,256275117.7899999,5180665.0,3242277.0,72289,17401433.120000064,361174.0,250929.0,5390.0
KY,2019-11-01,228309646.04000008,4477563.0,2811232.0,63997,-27965471.74999982,-703102.0,-431045.0,-8292.0
KY,2019-12-01,226994949.43999976,4486321.0,2835093.0,62696,-1314696.6000003219,8758.0,23861.0,-1301.0
KY,2020-01-01,254239592.44999897,5299603.0,3318081.0,71681,27244643.009999216,813282.0,482988.0,8985.0
KY,2020-02-01,232499682.91999957,4683833.0,2997270.0,65779,-21739909.529999405,-615770.0,-320811.0,-5902.0
KY,2020-03-01,212833379.44999954,3953405.0,2446390.0,56362,-19666303.47000003,-730428.0,-550880.0,-9417.0
KY,2020-04-01,166604251.18000007,2638648.0,1455443.0,35223,-46229128.269999474,-1314757.0,-990947.0,-21139.0
KY,2020-05-01,198145834.89999995,3391636.0,2026685.0,48211,31541583.71999988,752988.0,571242.0,12988.0
KY,2020-06-01,234528016.3699997,4291242.0,2667811.0,61042,36382181.46999976,899606.0,641126.0,12831.0
KY,2020-07-01,251899782.57000005,4665289.0,2925200.0,65676,17371766.200000346,374047.0,257389.0,4634.0
KY,2020-08-01,249246598.11999986,4690148.0,2966492.0,66343,-2653184.4500001967,24859.0,41292.0,667.0
KY,2020-09-01,253340041.29999942,4812995.0,3041090.0,68402,4093443.17999956,122847.0,74598.0,2059.0
KY,2020-10-01,262180967.45999953,5087482.0,3212710.0,71609,8840926.160000116,274487.0,171620.0,3207.0
KY,2020-11-01,239260144.41999993,4472826.0,2818857.0,63962,-22920823.039999604,-614656.0,-393853.0,-7647.0
KY,2020-12-01,247722789.07999945,4513027.0,2760191.0,63249,8462644.65999952,40201.0,-58666.0,-713.0
KY,2021-01-01,261876681.94999993,5129736.0,3075761.0,67785,14153892.870000482,616709.0,315570.0,4536.0
KY,2021-02-01,224178197.6299997,4239942.0,2570899.0,59571,-37698484.32000023,-889794.0,-504862.0,-8214.0
KY,2021-03-01,294778297.9599994,5931779.0,3668794.0,78602,70600100.32999969,1691837.0,1097895.0,19031.0
KY,2021-04-01,279013507.39000005,5415477.0,3407882.0,73818,-15764790.569999337,-516302.0,-260912.0,-4784.0
KY,2021-05-01,273245300.58000046,5143046.0,3211340.0,70563,-5768206.809999585,-272431.0,-196542.0,-3255.0
KY,2021-06-01,283179833.49000025,5248193.0,3291697.0,72269,9934532.909999788,105147.0,80357.0,1706.0
KY,2021-07-01,276289370.0999994,4962471.0,3148515.0,70270,-6890463.39000082,-285722.0,-143182.0,-1999.0
KY,2021-08-01,297116713.4200007,5532459.0,3640260.0,75715,20827343.320001245,569988.0,491745.0,5445.0
KY,2021-09-01,285273007.1499993,5411681.0,3476883.0,72863,-11843706.270001352,-120778.0,-163377.0,-2852.0
KY,2021-10-01,279172052.99000007,5167747.0,3296629.0,73142,-6100954.159999251,-243934.0,-180254.0,279.0
KY,2021-11-01,282701329.75000036,5253468.0,3363359.0,73574,3529276.7600002885,85721.0,66730.0,432.0
KY,2021-12-01,284449659.85999906,5112140.0,3267300.0,70394,1748330.109998703,-141328.0,-96059.0,-3180.0
KY,2022-01-01,292790450.86,5204080.0,3346602.0,69197,8340791.000000954,91940.0,79302.0,-1197.0
KY,2022-02-01,274680521.2400004,4917737.0,3125879.0,68831,-18109929.619999588,-286343.0,-220723.0,-366.0
KY,2022-03-01,327112657.2700006,5981954.0,3778165.0,80380,52432136.03000015,1064217.0,652286.0,11549.0
KY,2022-04-01,298898502.1899991,5213212.0,3348113.0,73102,-28214155.080001473,-768742.0,-430052.0,-7278.0
KY,2022-05-01,309230439.85000014,5367066.0,3413262.0,74317,10331937.66000104,153854.0,65149.0,1215.0
KY,2022-06-01,310563550.0799999,5222846.0,3283362.0,72403,1333110.2299997807,-144220.0,-129900.0,-1914.0
KY,2022-07-01,305810051.46999896,4981515.0,3165312.0,69575,-4753498.610000968,-241331.0,-118050.0,-2828.0
KY,2022-08-01,343657284.3400007,5945230.0,3861198.0,81576,37847232.87000173,963715.0,695886.0,12001.0
KY,2022-09-01,330823367.5199986,5702473.0,3651981.0,78024,-12833916.820002079,-242757.0,-209217.0,-3552.0
KY,2022-10-01,331267661.73999834,5730235.0,3678103.0,79149,444294.2199997306,27762.0,26122.0,1125.0
KY,2022-11-01,340043930.68,6030941.0,3926385.0,80347,8776268.940001667,300706.0,248282.0,1198.0
